358,DET 2022 2nd,400,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,DET 2023 2nd,400,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Reggie Bullock,400,DET,1 yr/$2.3M  $3.3M QO 2017,2255644,2255644,3313542,,,,,,,,,,,2,,,,,,,,,,,,$7.7M
361,Beno Udrih,400,DET,1 yr/$1M,980431,980431,,,,,,,,,,,,,,,,,,,,,Alex Saratsis,Octagon,,
362,Mamadou NDiaye,400,DET,Report: signed,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Andre Iguodala,400,GSW,1 yr/$11.1M,11131368,11131368,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,,$31M
364,GSW 2023 1st,400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,GSW 2022 1st,400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,GSW 2021 1st,400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,GSW 2020 1st,400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,GSW 2019 1st,400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,GSW 2018 1st (Stepien),400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Patrick McCaw,400,GSW,2 yrs/$1.5M  $1.3M QO 2018,543471,543471,905249,905249,1250262,,,,,,,,,3,TRUE,,,TRUE,,,,,Bill Duffy,BDA Sports Management,,$38.4M
371,Zaza Pachulia,400,GSW,1 yr/$2.9M,2898000,2898000,,,,,,,,,,,,,,,,,,,,,,,,$24.8M
372,Shaun Livingston,400,GSW,1 yr/$5.8M,5782450,5782450,,,,,,,,,,,,,,,,,,,,,Jeff Schwartz,Excel Sports Management,,$6.8M
373,JaVale McGee,400,GSW,1 yr/$1M (NG),980431,,,,,,,,,,,,,,,,,,,,,,B.J. Armstrong,Wasserman Media Group,,-$5.7M
374,David West,400,GSW,1 yr/$1M,980431,980431,,,,,,,,,,,,,,,,,,,,,Jeff Austin,Octagon,,$21.8M
375,Damian Jones,400,GSW,Rookie contract  $3.5M QO 2020,1171560,1171560,1224240,1224240,1277040,,2305057,,3457586,,,8,,5,TRUE,,,TRUE,,,,,Austin Brown,CAA Sports,,$14.8M
376,Kevon Looney,400,GSW,Rookie contract  $3.3M QO 2019,1182840,1182840,1233840,1233840,2227081,,3340622,,,,,7,,4,TRUE,,,TRUE,,,,,,,,$32.9M
377,James Michael McAdoo,400,GSW,1 yr/$1M  $1.3M QO 2017,980431,980431,1251245,,,,,,,,,,,2,TRUE,,,TRUE,,,,,,,,$9.2M
378,Ian Clark,400,GSW,1 yr/$1M,980431,980431,,,,,,,,,,,,,,,,,,,,,,,,$1.3M
379,GSW 2021 2nd,400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,GSW 2022 2nd,400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,GSW 2023 2nd,400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,GSW 2019 2nd (DAL has rights to 2019 or 2020 2nd),400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,GSW 2020 2nd (DAL has rights to 2019 or 2020 2nd),400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Briante Weber,400,GSW,second 10-day (Feb. 14),,,,,,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Bill Neff,,,$16.1M
385,DAL 2019 2nd (56-60),400,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,HOU 2019 1st,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,HOU 2020 1st,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,HOU 2021 1st,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,HOU 2022 1st,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,HOU 2023 1st,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Eric Gordon,400,HOU,4 yrs/$52.9M,12385665,12385665,12943020,12943020,13500375,13500375,14057730,14057730,,,,,,,TRUE,,,FALSE,TRUE,,,,Rob Pelinka,Landmark Sports Agency,,$16.1M
392,Patrick Beverley,400,HOU,2 yrs/$11.5M  $5M NG 2018,6000000,6000000,5513514,5513514,5027028,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,Kevin Bradbury,BDA Sports Management,,$54.9M
393,Trevor Ariza,400,HOU,2 yrs/$15.2M,7806971,7806971,7420912,7420912,,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,David Lee,David Lee Services,,$63.2M
394,Sam Dekker,400,HOU,Rookie contract  $3.9M QO 2019,1720560,1720560,1794600,,2760095,,3916575,,,,,7,,4,TRUE,,,TRUE,FALSE,,,,Joel Cornette & Mark Bartelstein,Priority Sports & Entertainment,,$21.2M
395,Montrezl Harrell,400,HOU,2 yrs/$2.1M  $1.4M QO 2018,1045000,1045000,1090000,1090000,1362500,,,,,,,,,3,TRUE,,,TRUE,FALSE,,,,Rich Paul,Klutch Sports Group,,$11M
396,HOU 2018 1st,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Chinanu Onuaku,400,HOU,3 yrs/$2.5M  $1.3M QO 2019,,,,,,,,,,,,,,,,,,,,,,,Derrick Powell,Tandem Sports + Entertainment,,$38.9M
398,Nene Hilario,400,HOU,1 yr/$2.9M,2898000,2898000,,,,,,,,,,,,,FALSE,,,FALSE,TRUE,,,,Bill Duffy,BDA Sports Management,,$9.1M
399,Lou Williams,400,HOU,2 yrs/$14M,7000000,7000000,7000000,7000000,,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,Wallace Prather,Perennial SE,,$23.4M
400,Sergio Llull,400,HOU,Rights held: Real Madrid,,,,,,,,,,,,,,,,,,,,Real Madrid,,,Andy Miller,ASM Sports,,
401,Alessandro Gentile,400,HOU,Rights held: Emporiio Armani Milano,,,,,,,,,,,,,,,,,,,,Emporiio Armani Milano,,,,,,
402,Zhou Qi,400,HOU,Rights held: Xinjiang Flying Tigers,,,,,,,,,,,,,,,,,,,,,,,,,,
403,POR 2017 2nd,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,DEN 2017 2nd,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Ryan Anderson,400,HOU,4 yrs/$80M,18735364,18735364,19578455,19578455,20421546,20421546,21264635,21264635,,,,,,,TRUE,,,FALSE,TRUE,,,,Jeff Austin & Omar Wilkes,Octagon,,$7.4M
406,Marko Todorovic,400,HOU,Rights held: Khimki,,,,,,,,,,,,,,,,,,,,Khimki,,,,,,
407,HOU 2018 2nd,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,HOU 2020 2nd,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,HOU 2021 2nd,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,HOU 2022 2nd,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,HOU 2023 2nd,400,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Bobby Brown,400,HOU,1 yr/$.7M  $1.3M QO 2017,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Kyle Wiltjer,400,HOU,1 yr/$.5M  $.9M 2017 NG  1.3M QO 2018,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Bobby Brown,400,HOU,1 yr/$1M (NG)  $1.3M QO 2017,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Jon Diebler,400,HOU,Rights held: Anadolu Efes,,,,,,,,,,,,,,,,,,,,Anadolu Efes,,,Alex Saratsis,Octagon,,
416,Axel Hervelle,400,HOU,Rights held: Bilbao Basket,,,,,,,,,,,,,,,,,,,,Bilbao Basket,,,,,,
417,Brad Newley,400,HOU,Rights held: Gran Canaria,,,,,,,,,,,,,,,,,,,,Gran Canaria,,,,,,
418,Sergei Lishouk,400,HOU,Rights held: Murcia,,,,,,,,,,,,,,,,,,,,Murcia,,,,,,
419,IND 2019 1st,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,IND 2018 1st,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,IND 2020 1st,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,IND 2021 1st,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,IND 2022 1st,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,IND 2023 1st,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Jeff Teague,400,IND,1 yr/$8.8M,8800000,8800000,,,,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,J.R. Hensley,ASM Sports,,$48.9M
426,IND 2017 1st,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Thaddeus Young,400,IND,2 yrs/$23.5M  $13.8M PO 2018,14153652,14153652,14996348,14996348,13964045,,,,,,3,,,,TRUE,,,FALSE,TRUE,,,,Jim Tanner,Tandem Sports + Entertainment,,$33.2M
428,C.J. Miles,400,IND,1 yr/$4.6M  $4.8M PO 2017,4583450,4583450,4772675,,,,,,,,2,,,,TRUE,,,FALSE,TRUE,,,,Billy Ceisler,,,$15.3M
429,Al Jefferson,400,IND,2 yrs/$20M  $10M NG 2018,10230179,10230179,9769821,9769821,10000000,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,Jeff Schwartz,Excel Sports Management,,$5.6M
430,Glenn Robinson III,400,IND,1 yr/$1.1M  $1.1M NG 2017,1050500,,1090500,,,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,Mark Bartelstein & Austin Brown,Priority Sports & Entertainment  CAA Sports,,$4.6M
431,IND 2017 2nd,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,IND 2018 2nd,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Monta Ellis,400,IND,2 yrs/$22M  $11.7M PO 2018,10763500,10763500,11227000,11227000,11690500,,,,,,3,,,,TRUE,,,FALSE,TRUE,,,,Happy David Walters & Steve McCaskill & Jeff Fried,Catalyst Sports  Relativity Sports  Fried & Company PC,,$17.1M
434,Kevin Seraphin,400,IND,1 yr/$1.8M  $1.9M NG 2017,1800000,1800000,1881000,1881000,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,,,,Bouna Ndiaye,Comsport,,-$5.8M
435,IND 2019 2nd,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,IND 2020 2nd,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,IND 2021 2nd,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,IND 2022 2nd,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,IND 2023 2nd,400,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Lavoy Allen,400,IND,1 yr/$4M  $4M TO 2017,4000000,4000000,4000000,,,,,,,,,2,,,TRUE,,,FALSE,TRUE,,,,Andy Miller,ASM Sports,,$13.7M
441,Rodney Stuckey,400,IND,1 yr/$7M  $7M PO 2017,7000000,7000000,7000000,,,,,,,,,2,,,TRUE,,,FALSE,TRUE,,,,Paolo Zamorano,ITSports Management,,-$2.2M
442,Georges Niang,400,IND,$.7M 2016  $.9M NG 2017  $1.1M NG 2018  $1.3M QO 2019,650000,650000,905249,,1050262,,1326120,,,,,,,4,TRUE,,,TRUE,FALSE,,,,Jason Ranne & Thaddeus Foucher & Makhtar Ndiaye,Wasserman Media Group,,$10.6M
443,Joseph Young,400,IND,1 yr/$1.1M  $1.1M NG 2017  $1.1M TO 2018,1052342,1052342,1097658,,1142974,,,,,,,3,,,TRUE,,,FALSE,TRUE,,,,Kevin Bradbury,BDA Sports Management,,-$.6M
444,Rakeem Christmas,400,IND,1 yr/$1.1M  $1.1M NG 2017  $1.1M TO 2018,1052342,1052342,1097658,,1142974,,,,,,,3,,,TRUE,,,FALSE,TRUE,,,,Stephen Pina & Andy Miller,ASM Sports,,
445,Aaron Brooks,400,IND,1 yr/$2.7M,2700000,2700000,,,,,,,,,,,,,FALSE,,,FALSE,TRUE,,,,Leon Rose & Andre Buck,CAA Sports  Arete Sports Agency,,-$5.9M
446,Marcus Georges-Hunt,400,IND,10-day (Feb. 8),,,,,,,,,,,,,,,,,,,,,,,,,,
447,Emir Preldzic,400,IND,Rights held: Darussafaka,,,,,,,,,,,,,,,,,,,,,,,,,,
448,LAC 2019 1st (15-30 to BOS if LAC 2017 1st conveys to TOR),400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,LAC 2018 1st (Stepien  15-30 to TOR if 2017 1st not settled),400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,LAC 2020 1st (Stepien  15-30 to MEM if 2017 1st not settled and LAC 2018 1st conveys to TOR),400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,LAC 2021 1st,400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,LAC 2022 1st,400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,LAC 2023 1st,400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,J.J. Redick,400,LAC,1 yr/$7.4M,7377500,7377500,,,,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,Greg Lawrence,Wasserman Media Group,,$20.4M
455,LAC 2017 1st (15-30 to TOR),400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Austin Rivers,400,LAC,2 yrs/$22.8M  $12.7M PO 2018,11000000,11000000,11825000,11825000,12650000,,,,,,3,,,,TRUE,,,FALSE,TRUE,,,,Andrew Vye & Andy Miller,ASM Sports,,$16.4M
457,Luc Mbah a Moute,400,LAC,1 yr/$2.2M  $2.3M PO 2017,2203000,2203000,2302135,,,,,,,,2,,,,TRUE,,,FALSE,TRUE,,,,Darren Matsubara & Francois Nyam,Wasserman Media Group,,-$2.4M
458,Raymond Felton,400,LAC,1 yr/$1M,980431,980431,,,,,,,,,,,,,FALSE,,,FALSE,TRUE,,,,Jim Tanner,Tandem Sports + Entertainment,,-$.2M
459,Brice Johnson,400,LAC,Rookie contract  $3.7M QO 2020,1273920,1273920,1331160,1331160,1388520,,2500725,,3673565,,,8,,,TRUE,,,TRUE,FALSE,,,,Christian Dawkins & Andy Miller,ASM Sports,,$63.2M
460,Alan Anderson,400,LAC,1 yr/$1M,980431,980431,,,,,,,,,,,,,,,,,,,,,,,,-$2M
461,Brandon Bass,400,LAC,1 yr/$1M,980431,980431,,,,,,,,,,,,,FALSE,,,FALSE,TRUE,,,,Tony Dutt,Dutt Sports,,$5.9M
462,Marreese Speights,400,LAC,1 yr/$1.4M  $1.5M PO 2017,1403611,1403611,1459969,,,,,,,,2,,,,,,,FALSE,TRUE,,,,Andy Miller,ASM Sports,,-$8.8M
463,Wesley Johnson,400,LAC,2 yrs/$11.5M  $6.1M PO 2018,5628000,5628000,5881260,5881260,6134520,,,,,,3,,,,TRUE,,,FALSE,TRUE,,,,Chris Emens & Omar Wilkes,Octagon,,$22.9M
464,Jamal Crawford,400,LAC,2 yrs/$27.5M  $14.5M NG 2018,13253012,13253012,14246988,14246988,14500000,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,Aaron Goodwin,Goodwin Sports Management,,-$5.9M
465,Paul Pierce,400,LAC,1 yr/$3.5M  $3.7M NG 2017,3527920,3527920,3679840,,,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,Jeff Schwartz,Excel Sports Management,,-$5.3M
466,LAC 2019 2nd,400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,LAC 2020 2nd,400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,ORL 2020 2nd,400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,LAC 2021 2nd,400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,LAC 2022 2nd,400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,LAC 2023 2nd,400,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,David Michineau,400,LAC,Rights held: Hyeres-Toulon Var Basket,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Diamond Stone,400,LAC,2 yrs/$1.4M   $1.3M QO 2018,543471,543471,905249,905249,1250262,,,,,,,,,3,TRUE,,,TRUE,FALSE,,,,Jim Tanner,Tandem Sports + Entertainment,,$10.8M
474,Maarty Leunen,400,LAC,Rights held: Avellino,,,,,,,,,,,,,,,,,,,,Avellino,,,Greg Lawrence,Wasserman Media Group,,
475,LAL 2020 1st,400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,LAL 2021 1st,400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,LAL 2022 1st,400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,LAL 2023 1st,400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,LAL 2019 1st (To ORL if 2017 1st conveys),400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Larry Nance Jr.,400,LAL,Rookie contract  $3.4M QO 2019,1207680,1207680,1259640,1259640,2272391,,3369956,,,,,7,,4,TRUE,,,TRUE,FALSE,,,,Andy Shiffman & Mark Bartelstein,Priority Sports + Entertainment,,$26.7M
481,Jordan Clarkson,400,LAL,4 yrs/$50M,12500000,12500000,11562500,11562500,12500000,12500000,13437500,13437500,,,,,,,TRUE,,,FALSE,TRUE,,,,Omar Wilkes & Jeff Austin,Octagon,,$46.4M
482,HOU 2017 1st,400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Ivica Zubac,400,LAL,2 yrs/$2.1M  $1.1M NG 2018  $1.4M QO 2019,1034956,1034956,1081529,1081529,1128102,,1410128,,,,,,,4,TRUE,,,TRUE,FALSE,,,,Mike Lindeman,Excel Sports Management,,
484,Tarik Black,400,LAL,1 yr/$6.2M  $6.7M NG 2017,6191000,6191000,6655325,,,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,,,,$1.3M
485,LAL 2017 2nd (To ORL if 1st not conveyed to PHL by 2017),400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,LAL 2018 2nd (To ORL if 1st not conveyed to PHL by 2017),400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,DEN 2018 2nd,400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,CHI 2019 2nd,400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,LAL 2020 2nd,400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,LAL 2021 2nd,400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,LAL 2022 2nd,400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,LAL 2023 2nd,400,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Nick Young,400,LAL,1 yr/$5.4M  $5.6M PO 2017,5443918,5443918,5668667,,,,,,,,2,,,,TRUE,,,FALSE,TRUE,,,,Mark Bartelstein,Priority Sports & Entertainment,,-$9.5M
494,Tyler Ennis,400,LAL,Rookie contract  $3.8M QO 2018,1733880,1733880,2666707,,3784057,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Jeff Schwartz & Mike George,Excel Sports Management,,$2.1M
495,Corey Brewer,400,LAL,2 yrs/$15.2M,7612172,7612172,7579366,7579366,,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,Happy David Walters,Catalyst Sports,,$1.6M
496,Thomas Robinson,400,LAL,1 yr/$1M (NG),,,,,,,,,,,,,,,,,,,,,,,,,,
497,Metta World Peace,400,LAL,1 yr/$1M (NG),,,,,,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,,,,-$4.7M
498,Jose Calderon,400,LAL,1 yr/$7.7M,7708427,7708427,,,,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,Alvaro Tor & Mark Bartelstein,Hoops Internacional  Priority Sports & Entertainment,,$.1M
499,Chinemelu Elonu,400,LAL,Righs held: Besiktas,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Luol Deng,400,LAL,4 yrs/$72M,18000000,18000000,17190000,17190000,18000000,18000000,18810000,18810000,,,,,,,TRUE,,,FALSE,TRUE,,,,Herb Rudoy,Interperformances,,$36.7M
501,Timofey Mozgov,400,LAL,4 yrs/$64M,16000000,16000000,15280000,15280000,16000000,16000000,16720000,16720000,,,,,,,TRUE,,,FALSE,TRUE,,,,Stanislav Ryzhov & Andy Miller,ASM Sports,,$1.6M
502,MEM 2018 1st (If 2017 1st not conveyed: 1-5  else to DEN),400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,MEM 2019 1st (to DEN if not settled  or 1-8 own  9-30 to BOS if MEM 2017 1st conveyed),400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,MEM 2020 1st (1-6 own  7-30 to BOS if MEM 2018 1st not conveyed),400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Wade Baldwin,400,MEM,Rookie contract  $4.2M QO 2020,1793760,1793760,1874400,1874400,1955160,,3003126,,4240414,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Joel Cornette,Priority Sports & Entertainment,,$36.5M
506,MEM 2021 1st (Unprotected to BOS if not conveyed in 19 or 20),400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,MEM 2022 1st,400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,MEM 2023 1st,400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Chandler Parsons,400,MEM,4 yrs/$94.4M,22116750,22116750,23112004,23112004,24107258,24107258,25102511,25102511,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Dan Fegan & Dan Frank,Independent Sports & Entertainment,,$81.3M
510,JaMychal Green,400,MEM,$1M NG 2016  $1.3M QO 2017,980431,,1251245,,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Michael Hodges,The Ariston Group,,$4.3M
511,Deyonta Davis,400,MEM,3 yrs/$3.9M  $1.6M QO 2019,1369229,1369229,1307614,1307614,1245999,1245999,1557499,,,,,,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Bill Duffy & Nima Namakian,BDA Sports Management,,$28.4M
512,Rade Zagorac,400,MEM,Rights held: Mega Leks (Expected arrival 2017-18),,,,,,,,,,,,,,,,,,,,,,,,,,
513,Brandan Wright,400,MEM,2 yrs/$11.7M,5709880,5709880,5955760,5955760,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Jim Tanner,Tandem Sports + Entertainment,,$29M
514,Jarell Martin,400,MEM,Rookie contract  $3.5M QO 2019,1286160,1286160,1341600,1341600,2416222,,3549430,,,,,7,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Andy Miller,ASM Sports,,$10.4M
515,Zach Randolph,400,MEM,1 yr/$10.4M,10361445,10361445,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Raymond Brothers,I AM Sports + Entertainment,,$12.7M
516,Tony Allen,400,MEM,1 yr/$5.5M,5505618,5505618,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$18.1M
517,Vince Carter,400,MEM,1 yr/$4.2M ($2M G),4264057,2000000,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Kurt Schoeppler,,,-$1.4M
518,James Ennis,400,MEM,2 yrs/$6M,2898000,2898000,3028410,3028410,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Scott Wong Nichols,Rize Management,,$21.7M
519,Troy Daniels,400,MEM,3 yrs/$10M,3332940,3332940,3408520,3408520,3258539,3258539,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Mark Bartelstein & Reggie Brown,Priority Sports & Entertainment,,$3.2M
520,Andrew Harrison,400,MEM,2 yrs/$1.9M  $1.1M NG 2018  $1.3M QO 2019,945000,945000,987525,987525,1050282,,1326120,,,,,,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Kevin Bradbury,BDA Sports Management,,
521,Troy Williams,400,MEM,2 yrs/$1.4M ($.15M G)  $1.3M QO 2018,543471,,905249,,1250262,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Stephen Pina,ASM Sports,,$2.8M
522,MIA 2017 2nd (31-40  else MIA 2018 2nd),400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,CHA 2018 2nd,400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,MEM 2018 2nd (to OKC if 2017 not settled),400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Wang Zhelin,400,MEM,Rights held: Fujian Sturgeons,,,,,,,,,,,,,,,,,,,,,,,,,,
526,BRK 2019 2nd,400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,MEM 2019 2nd,400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,MEM 2020 2nd,400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,MEM 2021 2nd,400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,MEM 2022 2nd,400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,MEM 2023 2nd,400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,MEM 2017 1st (1-5 own  else to DEN),400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Toney Douglas,400,MEM,1 yr/$.4M,,,,,,,,,,,,,,,,,,,,,,,,,,
534,MEM 2017 2nd (31-35  else OKC),400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,BOS 2019 2nd (56-60  else BOS),400,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,MIA 2020 1st,400,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,Hassan Whiteside,400,MIA,3 yrs/$71.3M  $27M PO 20119,22116750,22116750,23775506,23775506,25434263,25434263,27093018,,,,4,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Sean Kennedy,Excel Sports Management,,$80.6M
538,Goran Dragic,400,MIA,3 yrs/$51M  $19.2M PO 2019,15891725,15891725,17000450,17000450,18109175,18109175,19217900,,,,4,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Rade Filipovich,BDA Sports Management,,$42.8M
539,MIA 2022 1st,400,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,MIA 2023 1st,400,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,Josh Richardson,400,MIA,Rookie contract  $1.3M QO 2018,874636,,1014746,,1288038,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Bill Duffy,BDA Sports Management,,$78.4M
542,Wayne Ellington,400,MIA,1 yr/$6M  $6.3M NG 2017,6000000,6000000,6270000,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Jim Tanner,Tandem Sports + Entertainment,,-$9.4M
543,James Johnson,400,MIA,1 yr/$4M,4000000,4000000,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,,,,Mark Bartelstein,Priority Sports & Entertainment,,$21.3M
544,MIA 2017 2nd (31-40 own  else to ATL),400,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Tyler Johnson,400,MIA,3 yrs/$30.4M  $19.6M PO 2019,5628000,5628000,5881260,5881260,19245370,19245370,19245370,,,,4,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Austin Brown,CAA Sports,,$33M
